uf;estado;secao;nome_secao;co_pais;co_pais_ison_num;destino;periodo;valor_fob
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";193;384;Costa do Marfim;P2;498168.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";196;188;Costa Rica;P1;168960.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";196;188;Costa Rica;P2;315598.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";200;531;Curaçao;P2;50034.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";229;204;Benin;P1;30141.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";229;204;Benin;P2;57888.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";232;208;Dinamarca;P2;629.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";235;212;Dominica;P1;4360.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";235;212;Dominica;P2;114999.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";239;218;Equador;P1;448148.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";239;218;Equador;P2;474800.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";240;818;Egito;P1;25212.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";244;784;Emirados Árabes Unidos;P1;35524.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";245;724;Espanha;P1;156342.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";247;703;Eslováquia;P2;7392.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";249;840;Estados Unidos;P1;5076770.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";249;840;Estados Unidos;P2;14614555.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";267;608;Filipinas;P2;158.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";297;308;Granada;P1;18360.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";297;308;Granada;P2;44549.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";301;300;Grécia;P1;1296.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";301;300;Grécia;P2;8726.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";317;320;Guatemala;P1;361547.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";317;320;Guatemala;P2;598440.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";325;254;Guiana Francesa;P2;44964.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";337;328;Guiana;P1;297806.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";337;328;Guiana;P2;999915.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";341;332;Haiti;P1;557364.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";341;332;Haiti;P2;682403.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";345;340;Honduras;P1;272575.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";345;340;Honduras;P2;94404.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";351;344;Hong Kong;P2;594.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";355;348;Hungria;P2;5364.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";361;356;Índia;P2;18.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";383;376;Israel;P1;27356.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";386;380;Itália;P2;5678.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";391;388;Jamaica;P1;595252.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";391;388;Jamaica;P2;474624.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";399;392;Japão;P2;2.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";434;430;Libéria;P1;294383.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";434;430;Libéria;P2;58416.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";445;442;Luxemburgo;P2;39.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";467;470;Malta;P2;889.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";476;584;Marshall, Ilhas;P1;698.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";476;584;Marshall, Ilhas;P2;6881.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";485;480;Maurício;P1;197666.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";485;480;Maurício;P2;133761.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";493;484;México;P1;696680.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";493;484;México;P2;41006.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";505;508;Moçambique;P1;59505.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";505;508;Moçambique;P2;254088.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";507;516;Namíbia;P1;122509.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";507;516;Namíbia;P2;98252.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";538;578;Noruega;P2;563.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";573;528;Países Baixos (Holanda);P2;130.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";580;591;Panamá;P1;1133901.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";580;591;Panamá;P2;977837.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";586;600;Paraguai;P1;2224292.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";586;600;Paraguai;P2;1028434.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";589;604;Peru;P1;1487148.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";589;604;Peru;P2;1395449.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";603;616;Polônia;P1;18785.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";603;616;Polônia;P2;12558.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";607;620;Portugal;P1;4982.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";607;620;Portugal;P2;37.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";611;630;Porto Rico;P1;576940.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";611;630;Porto Rico;P2;288492.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";623;404;Quênia;P1;439966.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";623;404;Quênia;P2;116008.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";628;826;Reino Unido;P1;34623.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";647;214;República Dominicana;P1;888322.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";647;214;República Dominicana;P2;3284070.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";687;222;El Salvador;P1;13304.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";693;652;São Bartolomeu;P2;487.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";695;659;São Cristóvão e Névis;P1;6933.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";695;659;São Cristóvão e Névis;P2;68208.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";699;534;Sint Maarten;P2;11556.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";705;670;São Vicente e Granadinas;P1;10325.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";705;670;São Vicente e Granadinas;P2;97930.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";715;662;Santa Lúcia;P1;19864.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";715;662;Santa Lúcia;P2;8730.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";741;702;Singapura;P1;843.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";741;702;Singapura;P2;70.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";756;710;África do Sul;P1;890603.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";770;740;Suriname;P1;221823.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";770;740;Suriname;P2;488986.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";791;203;Tcheca, República;P2;76184.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";800;768;Togo;P2;13001.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";815;780;Trinidad e Tobago;P1;300087.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";815;780;Trinidad e Tobago;P2;247356.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";827;792;Turquia;P2;1774.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";845;858;Uruguai;P1;519324.00
AL;Alagoas;XIII;"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras";845;858;Uruguai;P2;602758.00
AL;Alagoas;XIV;"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos, e suas obras; Bijuteria; Moedas";023;276;Alemanha;P2;1848.00
AL;Alagoas;XIV;"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos, e suas obras; Bijuteria; Moedas";069;036;Austrália;P1;8451.00
AL;Alagoas;XIV;"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos, e suas obras; Bijuteria; Moedas";072;040;Áustria;P1;226982.00
AL;Alagoas;XIV;"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos, e suas obras; Bijuteria; Moedas";077;044;Bahamas;P2;54.00
AL;Alagoas;XIV;"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos, e suas obras; Bijuteria; Moedas";160;156;China;P2;8207.00
AL;Alagoas;XIV;"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos, e suas obras; Bijuteria; Moedas";244;784;Emirados Árabes Unidos;P2;1151.00
AL;Alagoas;XIV;"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos, e suas obras; Bijuteria; Moedas";245;724;Espanha;P1;2869.00
AL;Alagoas;XIV;"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos, e suas obras; Bijuteria; Moedas";245;724;Espanha;P2;5482.00
AL;Alagoas;XIV;"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos, e suas obras; Bijuteria; Moedas";249;840;Estados Unidos;P1;16315.00
AL;Alagoas;XIV;"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos, e suas obras; Bijuteria; Moedas";249;840;Estados Unidos;P2;46174.00
AL;Alagoas;XIV;"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos, e suas obras; Bijuteria; Moedas";275;250;França;P1;6785.00
AL;Alagoas;XIV;"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos, e suas obras; Bijuteria; Moedas";275;250;França;P2;7798.00
AL;Alagoas;XIV;"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos, e suas obras; Bijuteria; Moedas";301;300;Grécia;P1;1311.00
AL;Alagoas;XIV;"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos, e suas obras; Bijuteria; Moedas";325;254;Guiana Francesa;P2;406.00
